location,year,category,rank,query,query_en
Guatemala,2020,"Música (artistas, canciones y grupos)",1,Tusa,Equal
Guatemala,2020,"Música (artistas, canciones y grupos)",2,Christian Nodal,Christian Nodal
Guatemala,2020,"Música (artistas, canciones y grupos)",3,Dance Monkey,Dance Monkey
Guatemala,2020,"Música (artistas, canciones y grupos)",4,August Alsina,August Alsina
Guatemala,2020,"Música (artistas, canciones y grupos)",5,Pablo Alborán,Pablo Alboran
Guatemala,2020,Deportes,1,Champions League,Champions League
Guatemala,2020,Deportes,2,La Liga,The League
Guatemala,2020,Deportes,3,Serie A,Serie A
Guatemala,2020,Deportes,4,NBA,NBA
Guatemala,2020,Deportes,5,Real Madrid contra Inter,Real Madrid contra Inter
Hong Kong,2020,熱爆關鍵字,1,美國大選,美國大選
Hong Kong,2020,熱爆關鍵字,2,HKTVmall,HKTVmall
Hong Kong,2020,熱爆關鍵字,3,天文台,observatory
Hong Kong,2020,熱爆關鍵字,4,新型冠狀病毒,新型冠狀病毒
Hong Kong,2020,熱爆關鍵字,5,口罩,Face mask
Hong Kong,2020,熱爆本地話題人物,1,何鴻燊,何鴻燊
Hong Kong,2020,熱爆本地話題人物,2,蕭若元,蕭若元
Hong Kong,2020,熱爆本地話題人物,3,林鄭月娥,林鄭月娥
Hong Kong,2020,熱爆本地話題人物,4,袁國勇,袁國勇
Hong Kong,2020,熱爆本地話題人物,5,余慧明,Yu Huiming
Hong Kong,2020,熱爆本地頭條,1,新型冠狀病毒,新型冠狀病毒
Hong Kong,2020,熱爆本地頭條,2,口罩,Face mask
Hong Kong,2020,熱爆本地頭條,3,限聚令,Gathering restrictions
Hong Kong,2020,熱爆本地頭條,4,確診,確診
Hong Kong,2020,熱爆本地頭條,5,BNO,BNO
Hong Kong,2020,熱爆國際話題人物,1,特朗普,trump
Hong Kong,2020,熱爆國際話題人物,2,金正恩,Kim Jong Un
Hong Kong,2020,熱爆國際話題人物,3,高比拜仁,Kobe Bayern
Hong Kong,2020,熱爆國際話題人物,4,拜登,Biden
Hong Kong,2020,熱爆國際話題人物,5,李文亮,Li Wenliang
Hong Kong,2020,熱爆國際頭條,1,美國大選,美國大選
Hong Kong,2020,熱爆國際頭條,2,新型冠狀病毒,新型冠狀病毒
Hong Kong,2020,熱爆國際頭條,3,台灣大選,台灣大選
Hong Kong,2020,熱爆國際頭條,4,澳洲山火,Australia wildfires
Hong Kong,2020,熱爆國際頭條,5,黎巴嫩,lebanon
Hong Kong,2020,熱爆食譜搜尋,1,醉鴨舌,醉鴨舌
Hong Kong,2020,熱爆食譜搜尋,2,氣炸鍋蛋糕,氣炸鍋蛋糕
Hong Kong,2020,熱爆食譜搜尋,3,牛奶饅頭,牛奶饅頭
Hong Kong,2020,熱爆食譜搜尋,4,章魚小丸子,章魚小丸子
Hong Kong,2020,熱爆食譜搜尋,5,爆谷,Bakudani
Hungary,2020,Felkapott keresések,1,Koronavírus,Coronavirus
Hungary,2020,Felkapott keresések,2,Amerikai elnökválasztás,US presidential election
Hungary,2020,Felkapott keresések,3,Google Classroom,Google Classroom
Hungary,2020,Felkapott keresések,4,Telex,Telex
Hungary,2020,Felkapott keresések,5,Benedek Tibor,Tibor Benedict
Hungary,2020,Koronavírus-járvány,1,Koronavírus,Coronavirus
Hungary,2020,Koronavírus-járvány,2,Koronavírus-térkép,Coronavirus map
Hungary,2020,Koronavírus-járvány,3,Magyar Közlöny,Hungarian Gazette
Hungary,2020,Koronavírus-járvány,4,Kijárási tilalom,Curfew
Hungary,2020,Koronavírus-járvány,5,Orbán Viktor bejelentése,Viktor Orbán's announcement
Hungary,2020,Oktatás,1,Google Classroom,Google Classroom
Hungary,2020,Oktatás,2,Redmenta,Redmenta
Hungary,2020,Oktatás,3,KRÉTA,CHALK
Hungary,2020,Oktatás,4,Zoom,Zoom
Hungary,2020,Oktatás,5,Érettségi 2020,Graduation 2020
Hungary,2020,Filmek,1,Miután összecsaptunk,After we clashed
Hungary,2020,Filmek,2,Élősködők,They are alive
Hungary,2020,Filmek,3,Megan is Missing,Megan is Missing
Hungary,2020,Filmek,4,365 Nap,365 Nap
Hungary,2020,Filmek,5,Úriemberek,Gentlemen
Hungary,2020,Keresett kütyük,1,iPhone 12,iPhone 12
Hungary,2020,Keresett kütyük,2,iPhone 11,iPhone 11
Hungary,2020,Keresett kütyük,3,PS5,PS5
Hungary,2020,Keresett kütyük,4,Xbox Series X,Xbox Series X
Hungary,2020,Keresett kütyük,5,Huawei P30 Lite,Huawei P30 Lite
Hungary,2020,Könyvek,1,Kisasszonyok,Misses
Hungary,2020,Könyvek,2,365 nap,365 nap
Hungary,2020,Könyvek,3,Vaják,Butters
Hungary,2020,Könyvek,4,Kissing Booth - Csókot vegyenek!,Kissing Booth - Get a kiss!
Hungary,2020,Könyvek,5,Bogyó és Babóca,Berry and Santa
Hungary,2020,Receptek,1,Palacsintarecept,Pancake recipe
Hungary,2020,Receptek,2,Édesburgonya-recept,Sweet potato recipe
Hungary,2020,Receptek,3,Kuglófrecept,Kugló recipe
Hungary,2020,Receptek,4,Bulgurrecept,Bulgurrecept
Hungary,2020,Receptek,5,Karajrecept,Karajrecept
Hungary,2020,Sorozatok,1,Mintaapák,Model fathers
Hungary,2020,Sorozatok,2,Bátrak földje,Land of the brave
Hungary,2020,Sorozatok,3,Mellékhatás,Side effect
Hungary,2020,Sorozatok,4,Apatigris,Apatigris
Hungary,2020,Sorozatok,5,Kegyetlen város,A cruel city
Hungary,2020,Sportesemények,1,Magyarország-Izland,Hungary-Iceland
Hungary,2020,Sportesemények,2,Kézilabda EB,Handball EC
Hungary,2020,Sportesemények,3,Nemzetek Ligája,League of Nations
Hungary,2020,Sportesemények,4,Fradi-Juventus,Fradi-Juventus
Hungary,2020,Sportesemények,5,Magyarország-Törökország,Hungary-Turkey
India,2020,Overall,1,Indian Premier League,Indian Premier League
India,2020,Overall,2,Coronavirus,Coronavirus
India,2020,Overall,3,US election results,US election results
India,2020,Overall,4,PM Kisan Yojana,PM Kisan Yojana
India,2020,Overall,5,Bihar election results,Bihar election results
India,2020,Near me,1,Food shelters near me,Food shelters near me
India,2020,Near me,2,COVID test near me,COVID test near me
India,2020,Near me,3,Crackers shop near me,Crackers shop near me
India,2020,Near me,4,Liquor shops near me,Liquor shops near me
India,2020,Near me,5,Night shelter near me,Night shelter near me
India,2020,How to...,1,How to make paneer,How to make paneer
India,2020,How to...,2,How to increase immunity,How to increase immunity
India,2020,How to...,3,How to make dalgona coffee,How to make dalgona coffee
India,2020,How to...,4,How to link PAN card with aadhaar card,How to link PAN card with aadhaar card
India,2020,How to...,5,How to make sanitizer at home,How to make sanitizer at home
India,2020,Movies,1,Dil Bechara,Poor heart
India,2020,Movies,2,Soorarai Pottru,Soorarai Pottru
India,2020,Movies,3,Tanhaji,Tanhaji
India,2020,Movies,4,Shakuntala Devi,Shakuntala Devi
India,2020,Movies,5,Gunjan Saxena,Gunjan Saxena
India,2020,News Events,1,Indian Premier League,Indian Premier League
India,2020,News Events,2,Coronavirus,Coronavirus
India,2020,News Events,3,US Presidential Election,US Presidential Election
India,2020,News Events,4,Nirbhaya case,Nirbhaya case
India,2020,News Events,5,Beirut explosion,Beirut explosion
India,2020,Personalities,1,Joe Biden,Joe Biden
India,2020,Personalities,2,Arnab Goswami,Arnab Goswami
India,2020,Personalities,3,Kanika Kapoor,Kanika Kapoor
India,2020,Personalities,4,Kim Jong-un,Kim Jong-un
India,2020,Personalities,5,Amitabh Bachchan,Amitabh Bachchan
India,2020,Sports Events,1,Indian Premier League,Indian Premier League
India,2020,Sports Events,2,UEFA Champions League,UEFA Champions League
India,2020,Sports Events,3,English Premier League,English Premier League
India,2020,Sports Events,4,French Open,French Open
India,2020,Sports Events,5,La Liga,The League
India,2020,TV/Web Series,1,Money Heist,Money Heist
India,2020,TV/Web Series,2,Scam 1992: The Harshad Mehta Story,Scam 1992: The Harshad Mehta Story
India,2020,TV/Web Series,3,Bigg Boss 14,Bigg Boss 14
India,2020,TV/Web Series,4,Mirzapur 2,Mirzapur 2
India,2020,TV/Web Series,5,Paatal Lok,Paatal Lok
India,2020,What is...,1,What is coronavirus,What is coronavirus
India,2020,What is...,2,What is binod,What is binod
India,2020,What is...,3,What is plasma therapy,What is plasma therapy
India,2020,What is...,4,What is COVID-19,What is COVID-19
India,2020,What is...,5,What is CAA,What is CAA
Indonesia,2020,Apa itu...,1,Ghosting,Ghosting
Indonesia,2020,Apa itu...,2,Gabut,Gabut
Indonesia,2020,Apa itu...,3,Lockdown,Lockdown
Indonesia,2020,Apa itu...,4,Rebahan,Lying around
Indonesia,2020,Apa itu...,5,WFH,WFH
Indonesia,2020,Bagaimana cara...,1,Cara Daftar UMKM,How to Register MSMEs
Indonesia,2020,Bagaimana cara...,2,Cara Menjadi YouTuber Pemula,How to Become a Beginner YouTuber
Indonesia,2020,Bagaimana cara...,3,Cara Menjadi Reseller,How to Become a Reseller
Indonesia,2020,Bagaimana cara...,4,Cara Membuat Hand Sanitizer,How to Make Hand Sanitizer
Indonesia,2020,Bagaimana cara...,5,Cara Menjadi Terkenal,How to Become Famous
Indonesia,2020,Berita,1,Kartu Pra Kerja,Pre-Employment Card
Indonesia,2020,Berita,2,Daftar UMKM Online,Register for MSMEs Online
Indonesia,2020,Berita,3,Stimulus PLN,PLN stimulus
Indonesia,2020,Berita,4,Omnibus Law,All Law
Indonesia,2020,Berita,5,Sunda Empire,Sunda Empire
Indonesia,2020,Film / TV Series,1,Tilik,Look
Indonesia,2020,Film / TV Series,2,Crash Landing on You,Crash Landing on You
Indonesia,2020,Film / TV Series,3,Milea,Mercy
Indonesia,2020,Film / TV Series,4,The World of The Married,The World of The Married
Indonesia,2020,Film / TV Series,5,Mariposa,Mariposa
Indonesia,2020,Kepergian Tokoh,1,Glenn Fredly,Glenn Fredly
Indonesia,2020,Kepergian Tokoh,2,Didi Kempot,Didi Kempot
Indonesia,2020,Kepergian Tokoh,3,Omas,Own
Indonesia,2020,Kepergian Tokoh,4,Kobe Bryant,Kobe Bryant
Indonesia,2020,Kepergian Tokoh,5,Chadwick Boseman,Chadwick Boseman
Indonesia,2020,Lirik Lagu,1,Lathi - Weird Genius - ft. Sara Fajira,Lathi - Weird Genius - ft. Sara Fajira
Indonesia,2020,Lirik Lagu,2,Dynamite - BTS,Dynamite - BTS
Indonesia,2020,Lirik Lagu,3,Psycho - Red Velvet,Psycho - Red Velvet
Indonesia,2020,Lirik Lagu,4,Cuek - Rizky Febian,Cool - Rizky Febian
Indonesia,2020,Lirik Lagu,5,Menghapus Jejakmu - Bunga Citra Lestari ft Ariel Noah,Erasing Your Traces - Bunga Citra Lestari ft Ariel Noah
Indonesia,2020,Penelusuran Terpopuler,1,Virus Corona,Virus Corona
Indonesia,2020,Penelusuran Terpopuler,2,PSBB,PSBB
Indonesia,2020,Penelusuran Terpopuler,3,Kartu Pra Kerja,Pre-Employment Card
Indonesia,2020,Penelusuran Terpopuler,4,Sepeda Lipat,Folding Bike
Indonesia,2020,Penelusuran Terpopuler,5,Odading,Odading
Indonesia,2020,Resep,1,Donat,Given
Indonesia,2020,Resep,2,Dalgona Coffee,Dalgona Coffee
Indonesia,2020,Resep,3,Odading,Odading
Indonesia,2020,Resep,4,Bakso Mercon,Mercon Meatballs
Indonesia,2020,Resep,5,Rendang Sapi,Beef Rendang
Indonesia,2020,Siapa...,1,Bintang Emon,Emon Star
Indonesia,2020,Siapa...,2,Hyun Bin,Hyun Bin
Indonesia,2020,Siapa...,3,Kim Soo Hyun,Kim Soo Hyun
Indonesia,2020,Siapa...,4,Najwa Shihab,Najwa Shihab
Indonesia,2020,Siapa...,5,George Floyd,George Floyd
Ireland,2020,How to,1,How to make a face mask,How to make a face mask
Ireland,2020,How to,2,How to make hand sanitizer,How to make hand sanitizer
Ireland,2020,How to,3,How to register to vote,How to register to vote
Ireland,2020,How to,4,How to cut men's hair,How to cut men's hair
Ireland,2020,How to,5,How to make scones,How to make scones
Ireland,2020,Overall Searches,1,US election,US election
Ireland,2020,Overall Searches,2,Coronavirus,Coronavirus
Ireland,2020,Overall Searches,3,Caroline Flack,Caroline Flack
Ireland,2020,Overall Searches,4,Premier League,Premier League
Ireland,2020,Overall Searches,5,CNN,CNN
Ireland,2020,People,1,Joe Biden,Joe Biden
Ireland,2020,People,2,Boris Johnson,Boris Johnson
Ireland,2020,People,3,Kim Jong Un,Kim Jong Un
Ireland,2020,People,4,Phillip Schofield,Phillip Schofield
Ireland,2020,People,5,Donald Trump,Donald Trump
Ireland,2020,Movies,1,1917,1917
Ireland,2020,Movies,2,Parasite,Parasite
Ireland,2020,Movies,3,Little Women,Little Women
Ireland,2020,Movies,4,Jojo Rabbit,Jojo Rabbit
Ireland,2020,Movies,5,Tenet,Tenet
Ireland,2020,Recipes,1,Brown bread recipe,Brown bread recipe
Ireland,2020,Recipes,2,Scones recipe,Scones recipe
Ireland,2020,Recipes,3,Pizza dough recipe,Pizza dough recipe
Ireland,2020,Recipes,4,Apple tart recipe,Apple tart recipe
Ireland,2020,Recipes,5,Soda bread recipe,Soda bread recipe
Ireland,2020,Television,1,Normal People,Normal People
Ireland,2020,Television,2,Love Island,Love Island
Ireland,2020,Television,3,The Queen's Gambit,The Queen's Gambit
Ireland,2020,Television,4,The Fall,The Fall
Ireland,2020,Television,5,Operation Transformation,Operation Transformation
Israel,2020,איך?,1,איך נדבקים בקורונה?,How do you get infected with corona?
Israel,2020,איך?,2,איך מכינים מופלטה?,How do you make a mufflet?
Israel,2020,איך?,3,איך מכינים מסכה ביתית?,How do you make a homemade mask?
Israel,2020,איך?,4,איך מכינים פנקייק?,How do you make pancakes?
Israel,2020,איך?,5,איך מכינים חרוסת?,How do you make a jar?
Israel,2020,אנשים,1,אתי אלון,Eti Alon
Israel,2020,אנשים,2,ענת אלימלך,Anat Elimelech
Israel,2020,אנשים,3,נעמה יששכר,Naama Issachar
Israel,2020,אנשים,4,שלומי שבת,Shlomi Shabbat
Israel,2020,אנשים,5,רוי בוי,Roy Boy
Israel,2020,הלכו לעולמם השנה,1,יהודה ברקן,Yehuda Barkan
Israel,2020,הלכו לעולמם השנה,2,קובי בריאנט,Kobe Bryant
Israel,2020,הלכו לעולמם השנה,3,מירית הררי,Mirit Harari
Israel,2020,הלכו לעולמם השנה,4,מארדונה,Mardonna
Israel,2020,הלכו לעולמם השנה,5,נתן זך,Nathan Zach
Israel,2020,מילים של שירים,1,WAP,WAP
Israel,2020,מילים של שירים,2,שלמים,complete
Israel,2020,מילים של שירים,3,הלב שלי,my heart
Israel,2020,מילים של שירים,4,ילדי המרפסות,The children of the balconies
Israel,2020,מילים של שירים,5,הנסיך הקטן,the little prince
Israel,2020,סדרות,1,טהרן,purist
Israel,2020,סדרות,2,פאודה,Fauda
Israel,2020,סדרות,3,שעת נעילה,Lock time
Israel,2020,סדרות,4,מנאייכ,Menaich
Israel,2020,סדרות,5,תאגד,unite
Israel,2020,עשרת הגדולים 2020,1,קורונה,Corona
Israel,2020,עשרת הגדולים 2020,2,משרד הבריאות,Ministry of Health
Israel,2020,עשרת הגדולים 2020,3,N12,N12
Israel,2020,עשרת הגדולים 2020,4,Wpad,Accident
Israel,2020,עשרת הגדולים 2020,5,Zoom,Zoom
Israel,2020,פוליטיקה,1,תוצאות בחירות 2020,2020 election results
Israel,2020,פוליטיקה,2,בחירות ארה״ב,US elections
Israel,2020,פוליטיקה,3,איחוד האמירויות,United Arab Emirates
Israel,2020,פוליטיקה,4,תוצאות הבחירות ארה״ב,The results of the US elections
Israel,2020,פוליטיקה,5,דונלד טראמפ,Donald Trump
Israel,2020,קורונה,1,קורונה,Corona
Israel,2020,קורונה,2,משרד הבריאות,Ministry of Health
Israel,2020,קורונה,3,קורונה בישראל,Coronavirus in Israel
Israel,2020,קורונה,4,סגר,closure
Israel,2020,קורונה,5,תסמיני קורונה,Corona symptoms
Israel,2020,תכניות ריאלטי,1,הישרדות,survival
Israel,2020,תכניות ריאלטי,2,האח הגדול,big brother
Israel,2020,תכניות ריאלטי,3,המירוץ למיליון,The race for a million
Israel,2020,תכניות ריאלטי,4,אהבה חדשה,new love
Israel,2020,תכניות ריאלטי,5,משחקי השף,Chef games
Italy,2020,Parole,1,Coronavirus,Coronavirus
Italy,2020,Parole,2,Elezioni USA,US elections
Italy,2020,Parole,3,Classroom,Classroom
Italy,2020,Parole,4,Weschool,Weschool
Italy,2020,Parole,5,Nuovo Dpcm,New Prime Ministerial Decree
Italy,2020,Persone,1,Alex Zanardi,Alex Zanardi
Italy,2020,Persone,2,Silvia Romano,Silvia Romano
Italy,2020,Persone,3,Donald Trump,Donald Trump
Italy,2020,Persone,4,Joe Biden,Joe Biden
Italy,2020,Persone,5,Giuseppe Conte,Giuseppe Conte
Italy,2020,Addii,1,Diego Armando Maradona,Diego Armando Maradona
Italy,2020,Addii,2,Kobe Bryant,Kobe Bryant
Italy,2020,Addii,3,Gigi Proietti,Gigi Projects
Italy,2020,Addii,4,Ezio Bosso,Ezio Bosso
Italy,2020,Addii,5,Ennio Morricone,Ennio Morricone
Italy,2020,Coltivare,1,Pomodori,Tomatoes
Italy,2020,Coltivare,2,Fragole,Strawberries
Italy,2020,Coltivare,3,Patate,Potatoes
Italy,2020,Coltivare,4,Zucchine,Zuchinis
Italy,2020,Coltivare,5,Melanzane,Eggplant
Italy,2020,Come fare...?,1,Pane in casa,Homemade bread
Italy,2020,Come fare...?,2,Mascherine antivirus,Mascherine antivirus
Italy,2020,Come fare...?,3,Lievito di birra,Brewer's yeast
Italy,2020,Come fare...?,4,Pizza,Pizza
Italy,2020,Come fare...?,5,Amuchina,Chinese people
Italy,2020,Cosa significa...?,1,Pandemia,Pandemic
Italy,2020,Cosa significa...?,2,MES,MES
Italy,2020,Cosa significa...?,3,Dpcm,Prime Ministerial Decree
Italy,2020,Cosa significa...?,4,Congiunti,Joints
Italy,2020,Cosa significa...?,5,Urbi et Orbi,The city and the world
Italy,2020,Eventi,1,Campionato Serie A,Serie A Championship
Italy,2020,Eventi,2,Elezioni USA,US elections
Italy,2020,Eventi,3,Festival di Sanremo,Sanremo Festival
Italy,2020,Eventi,4,Champions League,Champions League
Italy,2020,Eventi,5,Europa League,Europa League
Italy,2020,Fai-da-te (a casa),1,Pollaio,Chicken coop
Italy,2020,Fai-da-te (a casa),2,Barbecue,Barbecue
Italy,2020,Fai-da-te (a casa),3,Zanzariere,Mosquito nets
Italy,2020,Fai-da-te (a casa),4,Incubatrice,Incubator
Italy,2020,Fai-da-te (a casa),5,Compostiera,Composter
Italy,2020,Fai-da-te (per la persona),1,Amuchina,Chinese people
Italy,2020,Fai-da-te (per la persona),2,Maschera capelli,Hair mask
Italy,2020,Fai-da-te (per la persona),3,Scrub,Scrub
Italy,2020,Fai-da-te (per la persona),4,Tinta capelli,Hair dye
Italy,2020,Fai-da-te (per la persona),5,Ceretta,Waxing
Italy,2020,Perché...?,1,Perché votare si al referendum,Why vote yes in the referendum
Italy,2020,Perché...?,2,Perché si chiama coronavirus,Because it's called coronavirus
Italy,2020,Perché...?,3,Perché le scope stanno in piedi,Because brooms stand upright
Italy,2020,Perché...?,4,Perché votare no al referendum,Why vote no in the referendum
Italy,2020,Perché...?,5,Perché l'Australia brucia,Why Australia is burning
Italy,2020,Ricette,1,Pizza,Pizza
Italy,2020,Ricette,2,Pane,Pane
Italy,2020,Ricette,3,Cornetti,Croissants
Italy,2020,Ricette,4,Lievito madre,Mother yeast
Italy,2020,Ricette,5,Gnocchi di patate,Potato gnocchi
